gender,shoulder_to_hip,waist_to_hip,shoulder_to_waist,torso_aspect,symmetry,midline_offset,shape_label
female,1.0490,0.8845,1.1859,1.2273,0.9547,0.0036,inverted_triangle
female,1.0549,0.8821,1.1960,1.2222,0.9946,0.0017,inverted_triangle
female,1.0483,0.8895,1.1786,1.2414,0.9866,0.0045,inverted_triangle
female,1.0467,0.8885,1.1780,1.2196,0.9611,0.0075,inverted_triangle
female,1.0470,0.8951,1.1697,1.2332,0.9903,0.0010,inverted_triangle
female,1.0455,0.8846,1.1819,1.2282,0.9745,0.0013,inverted_triangle
female,1.0388,0.8827,1.1769,1.2209,0.9911,0.0022,inverted_triangle
female,1.0357,0.8915,1.1617,1.2315,0.9607,0.0121,inverted_triangle
female,1.0541,0.8827,1.1943,1.2181,0.9930,0.0088,inverted_triangle
female,1.0441,0.8910,1.1718,1.2355,0.9567,0.0029,inverted_triangle
female,1.0488,0.8931,1.1743,1.2204,0.9828,0.0073,inverted_triangle
female,1.0455,0.8916,1.1727,1.2278,0.9666,0.0049,inverted_triangle
female,1.0330,0.8901,1.1605,1.2233,0.9635,0.0070,inverted_triangle
female,1.0484,0.8877,1.1811,1.2336,0.9749,0.0039,inverted_triangle
female,1.0483,0.8827,1.1875,1.2324,0.9868,0.0021,inverted_triangle
female,1.0487,0.8838,1.1867,1.2408,0.9693,0.0108,inverted_triangle
female,1.0396,0.8847,1.1751,1.2261,0.9916,0.0052,inverted_triangle
female,1.0468,0.8874,1.1797,1.2159,0.9837,0.0062,inverted_triangle
female,1.0447,0.8933,1.1695,1.2311,0.9855,0.0121,inverted_triangle
female,1.0551,0.8902,1.1852,1.2357,0.9773,0.0002,inverted_triangle
female,1.0411,0.8858,1.1753,1.2409,0.9936,0.0094,inverted_triangle
female,1.0511,0.8827,1.1909,1.2317,0.9879,0.0117,inverted_triangle
female,1.0513,0.8808,1.1936,1.2289,0.9875,0.0092,inverted_triangle
female,1.0477,0.8929,1.1734,1.2283,0.9606,0.0060,inverted_triangle
female,1.0502,0.8782,1.1958,1.2194,0.9684,0.0168,inverted_triangle
female,1.0451,0.8812,1.1860,1.2321,0.9755,0.0018,inverted_triangle
female,1.0478,0.8843,1.1849,1.2178,0.9704,0.0151,inverted_triangle
female,1.0422,0.8779,1.1871,1.2084,0.9677,0.0047,inverted_triangle
female,1.0494,0.8813,1.1907,1.2233,0.9529,0.0040,inverted_triangle
female,1.0475,0.8955,1.1698,1.2268,0.9898,0.0045,inverted_triangle
female,1.0408,0.8786,1.1846,1.2503,0.9760,0.0099,inverted_triangle
female,1.0416,0.8924,1.1672,1.2146,0.9968,0.0019,inverted_triangle
female,1.0557,0.8964,1.1778,1.2275,0.9930,0.0217,inverted_triangle
female,1.0483,0.8835,1.1866,1.2188,0.9593,0.0023,inverted_triangle
female,1.0324,0.8848,1.1668,1.2226,0.9750,0.0053,inverted_triangle
female,1.0474,0.8858,1.1823,1.2219,0.9610,0.0111,inverted_triangle
female,1.0364,0.8826,1.1742,1.2281,0.9671,0.0137,inverted_triangle
female,1.0471,0.8849,1.1833,1.2192,0.9700,0.0248,inverted_triangle
female,1.0411,0.8925,1.1665,1.2297,0.9649,0.0125,inverted_triangle
female,1.0476,0.8817,1.1882,1.2397,0.9646,0.0016,inverted_triangle
female,1.0449,0.9002,1.1607,1.2268,0.9501,0.0079,inverted_triangle
female,1.0499,0.8832,1.1886,1.2182,0.9951,0.0010,inverted_triangle
female,1.0429,0.8887,1.1736,1.2303,0.9857,0.0018,inverted_triangle
female,1.0460,0.8886,1.1771,1.2259,0.9788,0.0095,inverted_triangle
female,1.0458,0.8950,1.1685,1.2260,0.9786,0.0036,inverted_triangle
female,1.0511,0.8882,1.1834,1.2182,0.9805,0.0022,inverted_triangle
female,1.0345,0.8830,1.1716,1.2186,0.9950,0.0049,inverted_triangle
female,1.0389,0.8787,1.1823,1.2310,0.9761,0.0051,inverted_triangle
female,1.0512,0.8803,1.1942,1.2235,0.9723,0.0062,inverted_triangle
female,1.0444,0.8830,1.1828,1.2475,0.9993,0.0016,inverted_triangle
female,1.0473,0.8862,1.1817,1.2251,0.9937,0.0031,inverted_triangle
female,1.0360,0.8777,1.1804,1.2285,0.9505,0.0063,inverted_triangle
female,1.0500,0.8873,1.1834,1.2384,0.9650,0.0101,inverted_triangle
female,1.0502,0.8889,1.1814,1.2209,0.9817,0.0056,inverted_triangle
female,1.0445,0.8821,1.1841,1.2371,0.9767,0.0057,inverted_triangle
female,1.0546,0.8846,1.1922,1.2320,0.9932,0.0110,inverted_triangle
female,1.0391,0.8775,1.1841,1.2347,0.9841,0.0042,inverted_triangle
female,1.0502,0.8777,1.1965,1.2262,0.9504,0.0094,inverted_triangle
female,1.0439,0.8863,1.1778,1.2091,0.9627,0.0069,inverted_triangle
female,1.0444,0.8800,1.1868,1.2385,0.9870,0.0079,inverted_triangle
female,1.0401,0.8909,1.1674,1.2262,0.9789,0.0167,inverted_triangle
female,1.0433,0.8881,1.1748,1.2224,0.9840,0.0075,inverted_triangle
female,1.0474,0.8843,1.1845,1.2163,0.9550,0.0043,inverted_triangle
female,1.0565,0.8921,1.1843,1.2484,0.9706,0.0094,inverted_triangle
female,1.0458,0.8936,1.1703,1.2180,0.9828,0.0177,inverted_triangle
female,1.0413,0.8866,1.1746,1.2368,0.9776,0.0003,inverted_triangle
female,1.0552,0.8916,1.1835,1.2471,0.9536,0.0065,inverted_triangle
female,1.0537,0.8907,1.1829,1.2264,0.9652,0.0060,inverted_triangle
female,1.0533,0.8872,1.1872,1.2084,0.9501,0.0138,inverted_triangle
female,1.0488,0.8893,1.1794,1.2239,0.9516,0.0067,inverted_triangle
female,1.0376,0.8951,1.1592,1.2457,0.9760,0.0099,inverted_triangle
female,1.0426,0.8874,1.1750,1.2351,0.9533,0.0048,inverted_triangle
female,1.0535,0.8912,1.1821,1.2449,0.9775,0.0054,inverted_triangle
female,1.0417,0.8917,1.1682,1.2085,0.9897,0.0038,inverted_triangle
female,1.0482,0.8805,1.1905,1.2404,0.9513,0.0054,inverted_triangle
female,1.0441,0.8759,1.1920,1.2321,0.9906,0.0007,inverted_triangle
female,1.0443,0.8802,1.1864,1.2092,0.9908,0.0156,inverted_triangle
female,1.0496,0.8793,1.1937,1.2302,0.9617,0.0037,inverted_triangle
female,1.0441,0.8857,1.1789,1.2082,0.9902,0.0065,inverted_triangle
female,1.0478,0.8853,1.1837,1.2387,0.9875,0.0115,inverted_triangle
female,1.0507,0.8875,1.1838,1.2366,0.9690,0.0161,inverted_triangle
female,1.0371,0.8847,1.1723,1.2213,0.9790,0.0077,inverted_triangle
female,1.0520,0.8856,1.1880,1.2202,0.9672,0.0181,inverted_triangle
female,1.0399,0.8918,1.1661,1.2312,0.9647,0.0094,inverted_triangle
female,1.0411,0.8945,1.1638,1.2339,0.9690,0.0038,inverted_triangle
female,1.0448,0.8761,1.1926,1.2384,0.9893,0.0119,inverted_triangle
female,1.0460,0.8857,1.1809,1.2348,0.9637,0.0081,inverted_triangle
female,1.0394,0.8949,1.1615,1.2260,0.9868,0.0164,inverted_triangle
female,1.0505,0.9010,1.1659,1.2189,0.9985,0.0040,inverted_triangle
female,1.0445,0.8884,1.1757,1.2297,0.9997,0.0003,inverted_triangle
female,1.0433,0.8920,1.1696,1.2346,0.9520,0.0120,inverted_triangle
female,1.0455,0.8840,1.1827,1.2224,0.9576,0.0063,inverted_triangle
female,1.0506,0.8794,1.1946,1.2347,0.9871,0.0116,inverted_triangle
female,1.0441,0.8847,1.1802,1.2361,0.9650,0.0110,inverted_triangle
female,1.0497,0.8794,1.1937,1.2297,0.9763,0.0204,inverted_triangle
female,1.0405,0.8973,1.1595,1.2383,0.9930,0.0094,inverted_triangle
female,1.0382,0.8881,1.1690,1.2260,0.9806,0.0074,inverted_triangle
female,1.0400,0.8851,1.1750,1.2250,0.9572,0.0067,inverted_triangle
female,1.0453,0.8839,1.1826,1.2345,0.9524,0.0167,inverted_triangle
female,1.0432,0.8847,1.1791,1.2365,0.9957,0.0127,inverted_triangle
female,1.0462,0.8860,1.1809,1.2106,0.9941,0.0140,inverted_triangle
female,1.0448,0.8868,1.1782,1.2225,0.9642,0.0090,inverted_triangle
female,1.0424,0.8805,1.1839,1.2478,0.9804,0.0172,inverted_triangle
female,1.0366,0.8846,1.1718,1.2321,0.9856,0.0083,inverted_triangle
female,1.0420,0.8866,1.1752,1.2254,0.9957,0.0058,inverted_triangle
female,1.0441,0.8869,1.1772,1.2197,0.9790,0.0011,inverted_triangle
female,1.0423,0.8872,1.1748,1.2186,0.9929,0.0019,inverted_triangle
female,1.0465,0.8808,1.1881,1.2408,0.9925,0.0047,inverted_triangle
female,1.0469,0.8914,1.1745,1.2287,0.9800,0.0027,inverted_triangle
female,1.0525,0.8914,1.1807,1.2157,0.9565,0.0015,inverted_triangle
female,1.0531,0.8819,1.1942,1.2290,0.9895,0.0024,inverted_triangle
female,1.0491,0.8830,1.1881,1.2332,0.9928,0.0146,inverted_triangle
female,1.0448,0.8901,1.1739,1.2423,0.9789,0.0025,inverted_triangle
female,1.0417,0.8824,1.1805,1.2209,0.9627,0.0131,inverted_triangle
female,1.0414,0.8895,1.1709,1.2262,0.9646,0.0119,inverted_triangle
female,1.0445,0.8904,1.1731,1.2284,0.9775,0.0030,inverted_triangle
female,1.0467,0.8751,1.1961,1.2441,0.9836,0.0039,inverted_triangle
female,1.0532,0.8986,1.1721,1.2256,0.9796,0.0088,inverted_triangle
female,1.0426,0.8826,1.1812,1.2321,0.9945,0.0060,inverted_triangle
female,1.0432,0.8914,1.1702,1.2207,0.9847,0.0099,inverted_triangle
female,1.0454,0.8904,1.1741,1.2411,0.9843,0.0110,inverted_triangle
female,1.0350,0.8808,1.1751,1.2370,0.9938,0.0078,inverted_triangle
female,1.0379,0.8849,1.1730,1.2268,0.9943,0.0007,inverted_triangle
female,1.0367,0.8887,1.1665,1.2242,0.9915,0.0019,inverted_triangle
female,1.0531,0.8858,1.1888,1.2184,0.9718,0.0123,inverted_triangle
female,1.0493,0.8885,1.1810,1.2325,0.9578,0.0093,inverted_triangle
female,1.0515,0.8838,1.1898,1.2249,0.9995,0.0071,inverted_triangle
female,1.0437,0.8959,1.1649,1.2300,0.9770,0.0012,inverted_triangle
female,1.0492,0.8834,1.1877,1.2212,0.9637,0.0247,inverted_triangle
female,1.0433,0.8928,1.1686,1.2359,0.9715,0.0036,inverted_triangle
female,1.0471,0.8872,1.1802,1.2324,0.9750,0.0151,inverted_triangle
female,0.9051,1.0655,0.8495,0.9310,0.9578,0.0111,apple
female,0.9081,1.0690,0.8495,0.9221,0.9931,0.0078,apple
female,0.9084,1.0587,0.8580,0.9292,0.9614,0.0050,apple
female,0.8978,1.0693,0.8396,0.9155,0.9963,0.0023,apple
female,0.8936,1.0565,0.8459,0.9435,0.9838,0.0054,apple
female,0.9054,1.0655,0.8497,0.9212,0.9820,0.0119,apple
female,0.8979,1.0653,0.8428,0.9669,0.9572,0.0010,apple
female,0.8992,1.0712,0.8394,0.9260,0.9709,0.0030,apple
female,0.9049,1.0682,0.8471,0.9344,0.9592,0.0081,apple
female,0.9051,1.0576,0.8558,0.9296,0.9764,0.0021,apple
female,0.9045,1.0651,0.8492,0.9358,0.9585,0.0140,apple
female,0.9040,1.0677,0.8467,0.9404,0.9677,0.0162,apple
female,0.9030,1.0712,0.8429,0.9167,0.9960,0.0067,apple
female,0.8974,1.0729,0.8365,0.9263,0.9937,0.0051,apple
female,0.8936,1.0583,0.8444,0.9299,0.9612,0.0067,apple
female,0.9049,1.0719,0.8442,0.9540,0.9951,0.0036,apple
female,0.9084,1.0624,0.8550,0.9220,0.9911,0.0097,apple
female,0.8965,1.0648,0.8419,0.9324,0.9817,0.0241,apple
female,0.8945,1.0618,0.8424,0.9330,0.9657,0.0015,apple
female,0.9008,1.0629,0.8475,0.9289,0.9615,0.0166,apple
female,0.8953,1.0611,0.8437,0.9421,0.9671,0.0036,apple
female,0.8978,1.0672,0.8412,0.9345,0.9805,0.0233,apple
female,0.8955,1.0707,0.8364,0.9188,0.9752,0.0284,apple
female,0.8930,1.0682,0.8360,0.9485,0.9691,0.0018,apple
female,0.8998,1.0677,0.8428,0.9175,0.9817,0.0109,apple
female,0.9058,1.0688,0.8475,0.9145,0.9545,0.0070,apple
female,0.9134,1.0621,0.8600,0.9349,0.9554,0.0027,apple
female,0.9026,1.0664,0.8464,0.9349,0.9782,0.0050,apple
female,0.8998,1.0569,0.8514,0.9330,0.9713,0.0055,apple
female,0.9043,1.0596,0.8534,0.9489,0.9916,0.0005,apple
female,0.9120,1.0647,0.8566,0.9322,0.9586,0.0119,apple
female,0.8985,1.0610,0.8468,0.9488,0.9564,0.0092,apple
female,0.9041,1.0720,0.8433,0.9197,0.9619,0.0035,apple
female,0.9082,1.0705,0.8484,0.9432,0.9605,0.0023,apple
female,0.9065,1.0589,0.8561,0.9247,0.9965,0.0141,apple
female,0.9191,1.0573,0.8693,0.9293,0.9739,0.0072,apple
female,0.8976,1.0520,0.8533,0.9185,0.9935,0.0085,apple
female,0.9112,1.0712,0.8506,0.9283,0.9912,0.0128,apple
female,0.8986,1.0630,0.8454,0.9226,0.9701,0.0059,apple
female,0.8975,1.0613,0.8457,0.9258,0.9907,0.0111,apple
female,0.8989,1.0644,0.8445,0.9420,0.9774,0.0038,apple
female,0.9085,1.0607,0.8566,0.9286,0.9542,0.0023,apple
female,0.9062,1.0633,0.8523,0.9251,0.9633,0.0034,apple
female,0.9089,1.0626,0.8553,0.9260,0.9907,0.0129,apple
female,0.8989,1.0652,0.8439,0.9424,0.9782,0.0023,apple
female,0.9107,1.0674,0.8532,0.9162,0.9959,0.0172,apple
female,0.9176,1.0675,0.8596,0.9348,0.9863,0.0156,apple
female,0.9072,1.0668,0.8504,0.9320,0.9793,0.0059,apple
female,0.9062,1.0552,0.8588,0.9418,0.9928,0.0051,apple
female,0.8964,1.0623,0.8438,0.9135,0.9638,0.0129,apple
female,0.9026,1.0652,0.8473,0.9328,0.9816,0.0153,apple
female,0.8997,1.0634,0.8461,0.9374,0.9988,0.0079,apple
female,0.9058,1.0596,0.8549,0.9271,0.9990,0.0123,apple
female,0.9004,1.0727,0.8393,0.9132,0.9963,0.0156,apple
female,0.9000,1.0670,0.8435,0.9426,0.9564,0.0017,apple
female,0.9011,1.0648,0.8463,0.9192,0.9578,0.0040,apple
female,0.9046,1.0624,0.8515,0.9342,0.9838,0.0301,apple
female,0.9068,1.0632,0.8529,0.9190,0.9887,0.0028,apple
female,0.8953,1.0628,0.8424,0.9322,0.9559,0.0053,apple
female,0.8903,1.0654,0.8357,0.9299,0.9855,0.0112,apple
female,0.8988,1.0708,0.8394,0.9454,0.9504,0.0097,apple
female,0.8978,1.0566,0.8498,0.9352,0.9790,0.0033,apple
female,0.9044,1.0586,0.8543,0.9332,0.9747,0.0147,apple
female,0.9007,1.0653,0.8454,0.9311,0.9811,0.0066,apple
female,0.9026,1.0635,0.8487,0.9107,0.9915,0.0064,apple
female,0.8999,1.0618,0.8475,0.9203,0.9574,0.0011,apple
female,0.8989,1.0571,0.8503,0.9276,0.9759,0.0091,apple
female,0.9086,1.0635,0.8543,0.9285,0.9969,0.0029,apple
female,0.9025,1.0653,0.8472,0.9253,0.9711,0.0147,apple
female,0.8991,1.0653,0.8439,0.9323,0.9969,0.0058,apple
female,0.9108,1.0644,0.8557,0.9291,0.9952,0.0082,apple
female,0.9022,1.0671,0.8455,0.9396,0.9869,0.0054,apple
female,0.9036,1.0761,0.8397,0.9319,0.9691,0.0046,apple
female,0.8940,1.0649,0.8395,0.9256,0.9944,0.0052,apple
female,0.9026,1.0632,0.8489,0.9318,0.9651,0.0089,apple
female,0.8982,1.0611,0.8464,0.9233,0.9949,0.0054,apple
female,0.9044,1.0666,0.8480,0.9394,0.9786,0.0034,apple
female,0.8971,1.0602,0.8462,0.9454,0.9765,0.0010,apple
female,0.8999,1.0661,0.8441,0.9201,0.9960,0.0166,apple
female,0.8982,1.0716,0.8382,0.9323,0.9791,0.0099,apple
female,0.9087,1.0641,0.8540,0.9268,0.9851,0.0019,apple
female,0.9058,1.0657,0.8499,0.9195,0.9780,0.0127,apple
female,0.9041,1.0635,0.8501,0.9385,0.9588,0.0065,apple
female,0.9083,1.0595,0.8573,0.9286,0.9936,0.0071,apple
female,0.9111,1.0630,0.8571,0.9331,0.9812,0.0044,apple
female,0.9043,1.0612,0.8522,0.9345,0.9738,0.0163,apple
female,0.9006,1.0625,0.8476,0.9275,0.9665,0.0040,apple
female,0.9069,1.0819,0.8382,0.9297,0.9623,0.0051,apple
female,0.9079,1.0662,0.8516,0.9367,0.9891,0.0017,apple
female,0.9033,1.0646,0.8484,0.9223,0.9547,0.0032,apple
female,0.9060,1.0635,0.8519,0.9320,0.9512,0.0066,apple
female,0.8974,1.0560,0.8498,0.9382,0.9943,0.0040,apple
female,0.9020,1.0676,0.8449,0.9249,0.9617,0.0091,apple
female,0.9097,1.0694,0.8506,0.9201,0.9770,0.0197,apple
female,0.8981,1.0560,0.8505,0.9275,0.9582,0.0022,apple
female,0.9043,1.0702,0.8449,0.9278,0.9875,0.0037,apple
female,0.9058,1.0594,0.8550,0.9282,0.9940,0.0157,apple
female,0.8988,1.0678,0.8417,0.9160,0.9853,0.0105,apple
female,0.8937,1.0605,0.8428,0.9367,0.9711,0.0035,apple
female,0.8972,1.0724,0.8366,0.9341,0.9758,0.0058,apple
female,0.9085,1.0713,0.8481,0.9292,0.9852,0.0024,apple
female,0.9003,1.0657,0.8448,0.9212,0.9766,0.0060,apple
female,0.9020,1.0708,0.8424,0.9238,0.9836,0.0018,apple
female,0.9120,1.0680,0.8539,0.9143,0.9803,0.0139,apple
female,0.9010,1.0620,0.8484,0.9375,0.9716,0.0112,apple
female,0.9040,1.0568,0.8554,0.9335,0.9801,0.0005,apple
female,0.9149,1.0544,0.8677,0.9249,0.9908,0.0149,apple
female,0.9026,1.0705,0.8431,0.9324,0.9938,0.0163,apple
female,0.9002,1.0560,0.8525,0.9339,0.9805,0.0065,apple
female,0.8939,1.0604,0.8430,0.9326,0.9821,0.0090,apple
female,0.8947,1.0671,0.8385,0.9348,0.9957,0.0019,apple
female,0.8987,1.0720,0.8383,0.9402,0.9736,0.0057,apple
female,0.8978,1.0615,0.8458,0.9324,0.9669,0.0027,apple
female,0.9005,1.0563,0.8525,0.9405,0.9671,0.0029,apple
female,0.9091,1.0728,0.8474,0.9244,0.9561,0.0192,apple
female,0.9059,1.0741,0.8434,0.9363,0.9987,0.0166,apple
female,0.9035,1.0640,0.8491,0.9285,0.9663,0.0030,apple
female,0.9107,1.0625,0.8571,0.9351,0.9605,0.0039,apple
female,0.8972,1.0685,0.8397,0.9291,0.9677,0.0105,apple
female,0.9049,1.0653,0.8494,0.9326,0.9980,0.0011,apple
female,0.8999,1.0656,0.8445,0.9082,0.9667,0.0008,apple
female,0.9069,1.0600,0.8556,0.9260,0.9870,0.0069,apple
female,0.9141,1.0697,0.8545,0.9143,0.9864,0.0173,apple
female,0.9116,1.0666,0.8548,0.9377,0.9759,0.0004,apple
female,0.9037,1.0583,0.8539,0.9271,0.9840,0.0065,apple
female,0.9068,1.0646,0.8518,0.9549,0.9946,0.0150,apple
female,0.9077,1.0648,0.8524,0.9352,0.9970,0.0004,apple
female,0.9000,1.0630,0.8467,0.9297,0.9617,0.0002,apple
female,0.9011,1.0603,0.8499,0.9238,0.9646,0.0068,apple
female,0.9047,1.0561,0.8567,0.9259,0.9536,0.0027,apple
female,0.8992,1.0664,0.8432,0.9296,0.9954,0.0084,apple
female,0.9014,1.0566,0.8531,0.9206,0.9734,0.0083,apple
female,0.9100,1.0672,0.8527,0.9294,0.9605,0.0000,apple
female,0.8971,1.0663,0.8413,0.9111,0.9514,0.0146,apple
female,0.8962,1.0583,0.8468,0.9345,0.9933,0.0018,apple
female,0.9068,1.0659,0.8507,0.9356,0.9573,0.0226,apple
female,0.8971,1.0671,0.8407,0.9282,0.9803,0.0217,apple
female,0.9004,1.0724,0.8396,0.9307,0.9918,0.0153,apple
female,0.9040,1.0652,0.8486,0.9320,0.9894,0.0185,apple
female,0.9012,1.0613,0.8491,0.9246,0.9783,0.0089,apple
female,0.8946,1.0656,0.8395,0.9422,0.9979,0.0002,apple
female,0.9073,1.0605,0.8555,0.9293,0.9705,0.0027,apple
female,0.8994,1.0600,0.8485,0.9137,0.9993,0.0101,apple
female,0.8950,1.0521,0.8507,0.9146,0.9540,0.0056,apple
female,0.9044,1.0664,0.8481,0.9216,0.9794,0.0174,apple
female,0.9063,1.0691,0.8477,0.9355,0.9599,0.0115,apple
female,0.9050,1.0616,0.8525,0.9322,0.9501,0.0102,apple
female,0.9080,1.0668,0.8511,0.9180,0.9571,0.0051,apple
female,0.9019,1.0572,0.8531,0.9218,0.9716,0.0160,apple
female,0.9125,1.0644,0.8573,0.9192,0.9907,0.0189,apple
female,0.9022,1.0654,0.8468,0.9477,0.9838,0.0054,apple
female,0.9064,1.0660,0.8503,0.9279,0.9936,0.0108,apple
female,0.9035,1.0684,0.8456,0.9092,0.9931,0.0018,apple
female,0.9031,1.0663,0.8470,0.9148,0.9772,0.0149,apple
female,0.9093,1.0661,0.8530,0.9395,0.9944,0.0022,apple
female,0.9078,1.0692,0.8490,0.9381,0.9585,0.0241,apple
female,0.9042,1.0681,0.8466,0.9150,0.9862,0.0018,apple
female,0.9031,1.0680,0.8456,0.9361,0.9683,0.0018,apple
female,0.9088,1.0633,0.8547,0.9223,0.9713,0.0024,apple
female,0.9054,1.0640,0.8509,0.9186,0.9707,0.0041,apple
female,0.9033,1.0645,0.8486,0.9301,0.9895,0.0015,apple
female,0.8981,1.0618,0.8458,0.9230,0.9743,0.0086,apple
female,0.9028,1.0631,0.8492,0.9158,0.9846,0.0014,apple
female,0.9060,1.0637,0.8517,0.9167,0.9733,0.0235,apple
female,0.9127,1.0715,0.8518,0.9381,0.9995,0.0054,apple
female,0.9008,1.0628,0.8475,0.9232,0.9647,0.0173,apple
female,0.9054,1.0627,0.8520,0.9309,0.9613,0.0275,apple
female,0.9117,1.0567,0.8628,0.9257,0.9732,0.0006,apple
female,0.9037,1.0620,0.8509,0.9233,0.9870,0.0159,apple
female,0.9034,1.0584,0.8536,0.9120,0.9702,0.0176,apple
female,0.9030,1.0642,0.8486,0.9360,0.9574,0.0234,apple
female,0.9005,1.0588,0.8505,0.9418,0.9872,0.0023,apple
female,0.9055,1.0564,0.8571,0.9213,0.9558,0.0037,apple
female,0.9174,1.0628,0.8632,0.9176,0.9733,0.0029,apple
female,0.9113,1.0594,0.8602,0.9437,0.9703,0.0023,apple
female,0.9025,1.0744,0.8400,0.9205,0.9797,0.0062,apple
female,0.9031,1.0642,0.8486,0.9187,0.9634,0.0216,apple
female,0.8944,1.0638,0.8408,0.9316,0.9987,0.0072,apple
female,0.9049,1.0677,0.8475,0.9434,0.9954,0.0098,apple
female,0.8992,1.0727,0.8383,0.9310,0.9790,0.0138,apple
female,0.9088,1.0575,0.8594,0.9255,0.9986,0.0164,apple
female,0.9009,1.0608,0.8492,0.9329,0.9535,0.0157,apple
female,0.8974,1.0625,0.8447,0.9363,0.9711,0.0022,apple
female,0.9020,1.0706,0.8426,0.9184,0.9717,0.0088,apple
female,0.8956,1.0612,0.8439,0.9297,0.9924,0.0028,apple
female,0.8941,1.0635,0.8407,0.9243,0.9580,0.0044,apple
female,0.8965,1.0683,0.8392,0.9378,0.9580,0.0218,apple
female,0.9062,1.0605,0.8544,0.9224,0.9685,0.0033,apple
female,0.9023,1.0689,0.8442,0.9194,0.9570,0.0112,apple
female,0.9012,1.0586,0.8513,0.9153,0.9996,0.0023,apple
female,0.9021,1.0633,0.8483,0.9358,0.9777,0.0068,apple
female,0.9016,1.0773,0.8369,0.9214,0.9749,0.0019,apple
female,0.9017,1.0675,0.8447,0.9135,0.9727,0.0060,apple
female,0.9055,1.0610,0.8534,0.9121,0.9552,0.0231,apple
female,0.9017,1.0600,0.8507,0.9298,0.9956,0.0051,apple
female,0.9022,1.0677,0.8450,0.9310,0.9935,0.0076,apple
female,0.9050,1.0584,0.8551,0.9489,0.9704,0.0129,apple
female,0.9019,1.0618,0.8494,0.9033,0.9835,0.0036,apple
female,0.8996,1.0695,0.8411,0.9256,0.9970,0.0133,apple
female,0.9166,1.0625,0.8627,0.9439,0.9818,0.0049,apple
female,0.9049,1.0613,0.8526,0.9214,0.9791,0.0026,apple
female,0.9081,1.0609,0.8560,0.9210,0.9678,0.0125,apple
female,0.9123,1.0607,0.8600,0.9444,0.9771,0.0043,apple
female,0.9074,1.0689,0.8488,0.9205,0.9617,0.0187,apple
female,0.9009,1.0712,0.8410,0.9351,0.9941,0.0012,apple
female,0.9057,1.0618,0.8530,0.9505,0.9772,0.0179,apple
female,0.9046,1.0740,0.8423,0.9291,0.9967,0.0004,apple
female,0.9127,1.0655,0.8566,0.9338,0.9818,0.0020,apple
female,0.9029,1.0578,0.8536,0.9125,0.9512,0.0017,apple
female,0.9099,1.0681,0.8519,0.9087,0.9580,0.0153,apple
female,0.9054,1.0662,0.8492,0.9309,0.9749,0.0071,apple
female,0.9059,1.0592,0.8553,0.9293,0.9855,0.0151,apple
female,0.9115,1.0524,0.8661,0.9334,0.9736,0.0128,apple
female,0.9003,1.0583,0.8506,0.9222,0.9781,0.0019,apple
female,0.9063,1.0740,0.8439,0.9183,0.9971,0.0008,apple
female,0.8963,1.0611,0.8448,0.9194,0.9827,0.0035,apple
female,0.8976,1.0619,0.8453,0.9203,0.9912,0.0096,apple
female,0.9077,1.0663,0.8512,0.9231,0.9649,0.0084,apple
female,0.9043,1.0780,0.8389,0.9139,0.9506,0.0070,apple
female,0.9052,1.0689,0.8469,0.9131,0.9620,0.0109,apple
female,0.8969,1.0610,0.8454,0.9211,0.9690,0.0188,apple
female,0.9042,1.0609,0.8523,0.9404,0.9759,0.0091,apple
female,0.9015,1.0625,0.8485,0.9275,0.9545,0.0020,apple
female,0.9070,1.0584,0.8569,0.9348,0.9842,0.0048,apple
female,0.9020,1.0664,0.8458,0.9146,0.9765,0.0021,apple
female,0.8938,1.0606,0.8427,0.9313,0.9525,0.0109,apple
female,0.9087,1.0612,0.8563,0.9275,0.9710,0.0161,apple
female,0.9018,1.0563,0.8537,0.9332,0.9907,0.0054,apple
female,0.8996,1.0600,0.8487,0.9275,0.9829,0.0094,apple
female,0.9058,1.0652,0.8503,0.9268,0.9733,0.0023,apple
female,0.9064,1.0616,0.8538,0.9441,0.9718,0.0047,apple
female,0.8957,1.0631,0.8426,0.9257,0.9525,0.0047,apple
female,0.9059,1.0571,0.8570,0.9321,0.9593,0.0010,apple
female,0.9045,1.0648,0.8494,0.9350,0.9855,0.0086,apple
female,0.9037,1.0684,0.8458,0.9303,0.9579,0.0189,apple
female,0.9060,1.0725,0.8448,0.9348,0.9666,0.0156,apple
female,0.9130,1.0642,0.8579,0.9196,0.9843,0.0115,apple
female,0.9112,1.0602,0.8594,0.9238,0.9893,0.0126,apple
female,0.9019,1.0723,0.8410,0.9522,0.9932,0.0097,apple
female,0.9026,1.0638,0.8485,0.9305,0.9726,0.0025,apple
female,0.9010,1.0716,0.8408,0.9374,0.9588,0.0036,apple
female,0.9002,1.0658,0.8447,0.9286,0.9946,0.0028,apple
